"ExperimentName","Subject","Session","SessionDate","SessionTime","Block","metablock","TaskType","Trial","Answer","Condition","Correct","CorrectResponse","DifferenceCorrect","LeftNumber","RightNumber","Verification","Problem.ACC","Problem.CRESP","Problem.RESP","Problem.RT","run","Task"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,2,6,"SmallProblem",4,9,"S","C",1,0,2,7,9,1,1,1,3400,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,2,6,"SmallProblem",5,10,"S","I",2,2,7,3,12,1,2,2,5845,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,2,6,"SmallProblem",6,10,"S","I",2,1,8,2,11,1,2,2,3551,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,3,5,"Plus1",1,9,"Plus1","I",2,2,8,1,11,0,2,1,5173,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,3,5,"Plus1",2,10,"Plus1","I",2,2,9,1,12,1,2,2,2575,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,3,5,"Plus1",3,7,"Plus1","C",1,0,6,1,7,1,1,1,1820,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,3,5,"Plus1",4,4,"Plus1","I",2,1,3,1,5,1,2,2,4385,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,3,5,"Plus1",5,5,"Plus1","I",2,1,4,1,6,0,2,1,3932,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,3,5,"Plus1",6,4,"Plus1","C",1,0,3,1,4,0,1,2,897,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,4,2,"SmallProblem",1,8,"S","C",1,0,6,2,8,0,1,2,3146,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,4,2,"SmallProblem",2,6,"S","I",2,2,4,2,8,1,2,2,3470,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,4,2,"SmallProblem",3,5,"S","C",1,0,2,3,5,1,1,1,5050,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,4,2,"SmallProblem",4,10,"S","C",1,0,6,4,10,1,1,1,4622,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,4,2,"SmallProblem",5,9,"S","I",2,1,4,5,10,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,4,2,"SmallProblem",6,7,"S","I",2,2,3,4,9,1,2,2,5754,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,5,3,"LargeProblem",1,14,"L","C",1,0,8,6,14,1,1,1,4979,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,5,3,"LargeProblem",2,13,"L","I",2,1,6,7,14,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,5,3,"LargeProblem",3,13,"L","C",1,0,5,8,13,0,1,2,80,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,5,3,"LargeProblem",4,13,"L","I",2,1,9,4,14,1,2,2,3868,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,5,3,"LargeProblem",5,11,"L","C",1,0,2,9,11,1,1,1,2643,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,5,3,"LargeProblem",6,12,"L","I",2,1,3,9,13,1,2,2,3632,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,6,1,"Plus1",1,5,"Plus1","C",1,0,4,1,5,1,1,1,4512,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,6,1,"Plus1",2,3,"Plus1","C",1,0,2,1,3,1,1,1,2081,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,6,1,"Plus1",3,6,"Plus1","I",2,2,5,1,8,1,2,2,5521,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,6,1,"Plus1",4,9,"Plus1","C",1,0,8,1,9,1,1,1,2737,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,6,1,"Plus1",5,8,"Plus1","C",1,0,7,1,8,1,1,1,1973,1,"arithmetic"
"Arithmetic_Run1",39,1,"08-04-2015",09:50:21,6,1,"Plus1",6,8,"Plus1","I",2,1,7,1,9,1,2,2,2056,1,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,1,3,"LargeProblem",1,11,"L","C",1,0,3,8,11,1,1,1,2998,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,1,3,"LargeProblem",2,13,"L","I",2,2,8,5,15,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,1,3,"LargeProblem",3,11,"L","I",2,2,9,2,13,1,2,2,294,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,1,3,"LargeProblem",4,11,"L","I",2,1,4,7,12,1,2,2,3653,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,1,3,"LargeProblem",5,14,"L","C",1,0,5,9,14,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,1,3,"LargeProblem",6,12,"L","C",1,0,9,3,12,1,1,1,5540,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,2,4,"LargeProblem",1,12,"L","I",2,2,5,7,14,1,2,2,5738,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,2,4,"LargeProblem",2,14,"L","I",2,1,6,8,15,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,2,4,"LargeProblem",3,13,"L","C",1,0,4,9,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,2,4,"LargeProblem",4,13,"L","C",1,0,7,6,13,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,2,4,"LargeProblem",5,12,"L","I",2,1,8,4,13,1,2,2,3803,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,2,4,"LargeProblem",6,11,"L","C",1,0,6,5,11,1,1,1,4680,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,3,6,"SmallProblem",1,9,"S","C",1,0,5,4,9,1,1,1,5057,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,3,6,"SmallProblem",2,5,"S","I",2,2,3,2,7,1,2,2,4913,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,3,6,"SmallProblem",3,9,"S","I",2,2,6,3,11,1,2,2,3872,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,3,6,"SmallProblem",4,8,"S","I",2,1,2,6,9,1,2,2,3999,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,3,6,"SmallProblem",5,8,"S","I",2,2,3,5,10,1,2,2,3637,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,3,6,"SmallProblem",6,9,"S","I",2,1,7,2,10,1,2,2,5260,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,4,2,"SmallProblem",1,7,"S","C",1,0,4,3,7,1,1,1,4689,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,4,2,"SmallProblem",2,6,"S","C",1,0,2,4,6,1,1,1,3356,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,4,2,"SmallProblem",3,7,"S","C",1,0,5,2,7,1,1,1,3524,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,4,2,"SmallProblem",4,10,"S","I",2,1,4,6,11,0,NA,NA,0,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,4,2,"SmallProblem",5,10,"S","C",1,0,3,7,10,1,1,1,4435,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,4,2,"SmallProblem",6,10,"S","C",1,0,2,8,10,1,1,1,3387,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,5,5,"Plus1",1,10,"Plus1","C",1,0,9,1,10,1,1,1,1593,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,5,5,"Plus1",2,3,"Plus1","C",1,0,2,1,3,1,1,1,1663,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,5,5,"Plus1",3,7,"Plus1","I",2,1,6,1,8,0,2,1,4375,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,5,5,"Plus1",4,6,"Plus1","I",2,1,5,1,7,1,2,2,4292,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,5,5,"Plus1",5,3,"Plus1","I",2,1,2,1,4,1,2,2,2437,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,5,5,"Plus1",6,10,"Plus1","I",2,2,9,1,12,1,2,2,3655,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,6,1,"Plus1",1,8,"Plus1","C",1,0,7,1,8,1,1,1,5472,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,6,1,"Plus1",2,9,"Plus1","I",2,2,8,1,11,1,2,2,3090,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,6,1,"Plus1",3,6,"Plus1","C",1,0,5,1,6,1,1,1,2653,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,6,1,"Plus1",4,7,"Plus1","C",1,0,6,1,7,1,1,1,2399,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,6,1,"Plus1",5,4,"Plus1","C",1,0,3,1,4,1,1,1,3246,2,"arithmetic"
"Arithmetic_Run2",39,1,"08-04-2015",09:56:02,6,1,"Plus1",6,5,"Plus1","I",2,2,4,1,7,1,2,2,2591,2,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,1,4,"LargeProblem",1,14,"L","I",2,2,9,5,16,1,2,2,2878,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,1,4,"LargeProblem",2,12,"L","I",2,1,3,9,13,1,2,2,2769,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,1,4,"LargeProblem",3,13,"L","I",2,1,6,7,14,0,2,1,3595,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,1,4,"LargeProblem",4,11,"L","I",2,2,5,6,13,1,2,2,3443,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,1,4,"LargeProblem",5,11,"L","C",1,0,2,9,11,1,1,1,5164,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,1,4,"LargeProblem",6,14,"L","C",1,0,8,6,14,0,1,2,2786,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,2,1,"Plus1",1,10,"Plus1","I",2,2,9,1,12,1,2,2,2231,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,2,1,"Plus1",2,7,"Plus1","C",1,0,6,1,7,1,1,1,1655,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,2,1,"Plus1",3,6,"Plus1","I",2,2,5,1,8,1,2,2,3068,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,2,1,"Plus1",4,8,"Plus1","C",1,0,7,1,8,1,1,1,1961,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,2,1,"Plus1",5,8,"Plus1","I",2,1,7,1,9,1,2,2,1413,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,2,1,"Plus1",6,4,"Plus1","I",2,1,3,1,5,1,2,2,2576,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,3,3,"LargeProblem",1,13,"L","C",1,0,5,8,13,1,1,1,3831,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,3,3,"LargeProblem",2,11,"L","I",2,2,8,3,13,1,2,2,1889,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,3,3,"LargeProblem",3,11,"L","C",1,0,7,4,11,1,1,1,2452,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,3,3,"LargeProblem",4,12,"L","C",1,0,7,5,12,1,1,1,3237,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,3,3,"LargeProblem",5,12,"L","C",1,0,4,8,12,1,1,1,4800,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,3,3,"LargeProblem",6,13,"L","I",2,1,9,4,14,1,2,2,3093,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,4,5,"Plus1",1,9,"Plus1","I",2,2,8,1,11,1,2,2,1395,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,4,5,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,2618,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,4,5,"Plus1",3,4,"Plus1","C",1,0,3,1,4,1,1,1,3774,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,4,5,"Plus1",4,5,"Plus1","I",2,1,4,1,6,1,2,2,1842,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,4,5,"Plus1",5,3,"Plus1","C",1,0,2,1,3,1,1,1,1639,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,4,5,"Plus1",6,9,"Plus1","C",1,0,8,1,9,1,1,1,1467,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,5,6,"SmallProblem",1,10,"S","C",1,0,6,4,10,1,1,1,5001,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,5,6,"SmallProblem",2,8,"S","C",1,0,6,2,8,1,1,1,2418,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,5,6,"SmallProblem",3,9,"S","C",1,0,3,6,9,0,1,2,2263,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,5,6,"SmallProblem",4,6,"S","I",2,2,4,2,8,1,2,2,6196,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,5,6,"SmallProblem",5,5,"S","C",1,0,2,3,5,1,1,1,1612,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,5,6,"SmallProblem",6,7,"S","I",2,1,2,5,8,1,2,2,3636,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,6,2,"SmallProblem",1,8,"S","C",1,0,5,3,8,1,1,1,2316,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,6,2,"SmallProblem",2,7,"S","I",2,2,3,4,9,1,2,2,3769,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,6,2,"SmallProblem",3,10,"S","I",2,1,8,2,11,1,2,2,4729,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,6,2,"SmallProblem",4,10,"S","I",2,2,7,3,12,1,2,2,2904,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,6,2,"SmallProblem",5,9,"S","I",2,1,4,5,10,1,2,2,5854,1,"arithmetic"
"Arithmetic_Run1",40,1,"08-04-2015",10:24:02,6,2,"SmallProblem",6,9,"S","C",1,0,2,7,9,1,1,1,3332,1,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,1,2,"SmallProblem",1,10,"S","C",1,0,3,7,10,1,1,1,2664,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,1,2,"SmallProblem",2,9,"S","I",2,1,7,2,10,1,2,2,2727,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,1,2,"SmallProblem",3,8,"S","I",2,1,2,6,9,1,2,2,3491,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,1,2,"SmallProblem",4,8,"S","I",2,2,3,5,10,1,2,2,2965,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,1,2,"SmallProblem",5,9,"S","C",1,0,5,4,9,1,1,1,3206,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,1,2,"SmallProblem",6,7,"S","C",1,0,5,2,7,1,1,1,3714,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,2,3,"LargeProblem",1,11,"L","C",1,0,6,5,11,0,1,2,3559,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,2,3,"LargeProblem",2,11,"L","C",1,0,3,8,11,1,1,1,4563,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,2,3,"LargeProblem",3,12,"L","I",2,1,8,4,13,0,2,1,2920,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,2,3,"LargeProblem",4,12,"L","I",2,2,5,7,14,1,2,2,4594,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,2,3,"LargeProblem",5,14,"L","C",1,0,5,9,14,1,1,1,5113,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,2,3,"LargeProblem",6,11,"L","I",2,1,4,7,12,1,2,2,3714,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,3,4,"LargeProblem",1,11,"L","I",2,2,9,2,13,1,2,2,4905,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,3,4,"LargeProblem",2,12,"L","C",1,0,9,3,12,1,1,1,1982,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,3,4,"LargeProblem",3,13,"L","I",2,2,8,5,15,1,2,2,3972,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,3,4,"LargeProblem",4,13,"L","C",1,0,4,9,13,0,1,2,4797,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,3,4,"LargeProblem",5,14,"L","I",2,1,6,8,15,1,2,2,3425,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,3,4,"LargeProblem",6,13,"L","C",1,0,7,6,13,0,1,2,4058,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,4,5,"Plus1",1,9,"Plus1","I",2,2,8,1,11,1,2,2,1607,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,4,5,"Plus1",2,10,"Plus1","I",2,2,9,1,12,1,2,2,1932,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,4,5,"Plus1",3,5,"Plus1","I",2,2,4,1,7,1,2,2,3258,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,4,5,"Plus1",4,10,"Plus1","C",1,0,9,1,10,1,1,1,2793,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,4,5,"Plus1",5,4,"Plus1","C",1,0,3,1,4,1,1,1,3372,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,4,5,"Plus1",6,7,"Plus1","C",1,0,6,1,7,1,1,1,1886,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,5,1,"Plus1",1,3,"Plus1","C",1,0,2,1,3,1,1,1,1683,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,5,1,"Plus1",2,6,"Plus1","C",1,0,5,1,6,1,1,1,2334,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,5,1,"Plus1",3,6,"Plus1","I",2,1,5,1,7,1,2,2,1511,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,5,1,"Plus1",4,8,"Plus1","C",1,0,7,1,8,1,1,1,2858,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,5,1,"Plus1",5,7,"Plus1","I",2,1,6,1,8,0,2,1,3020,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,5,1,"Plus1",6,3,"Plus1","I",2,1,2,1,4,1,2,2,1633,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,6,6,"SmallProblem",1,5,"S","I",2,2,3,2,7,1,2,2,3879,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,6,6,"SmallProblem",2,9,"S","I",2,2,6,3,11,1,2,2,2730,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,6,6,"SmallProblem",3,7,"S","C",1,0,4,3,7,0,1,2,4098,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,6,6,"SmallProblem",4,10,"S","C",1,0,2,8,10,0,1,2,64,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,6,6,"SmallProblem",5,6,"S","C",1,0,2,4,6,1,1,1,5058,2,"arithmetic"
"Arithmetic_Run2",40,1,"08-04-2015",10:29:22,6,6,"SmallProblem",6,10,"S","I",2,1,4,6,11,1,2,2,5136,2,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,1,4,"LargeProblem",1,11,"L","I",2,2,8,3,13,1,2,2,1934,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,1,4,"LargeProblem",2,14,"L","I",2,2,9,5,16,1,2,2,3307,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,1,4,"LargeProblem",3,13,"L","I",2,1,9,4,14,1,2,2,1636,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,1,4,"LargeProblem",4,12,"L","I",2,1,3,9,13,1,2,2,2574,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,1,4,"LargeProblem",5,13,"L","I",2,1,6,7,14,1,2,2,4305,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,1,4,"LargeProblem",6,11,"L","C",1,0,2,9,11,1,1,1,3445,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,2,3,"LargeProblem",1,13,"L","C",1,0,5,8,13,0,1,2,3294,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,2,3,"LargeProblem",2,11,"L","C",1,0,7,4,11,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,2,3,"LargeProblem",3,14,"L","C",1,0,8,6,14,1,1,1,3632,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,2,3,"LargeProblem",4,11,"L","I",2,2,5,6,13,1,2,2,3851,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,2,3,"LargeProblem",5,12,"L","C",1,0,7,5,12,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,2,3,"LargeProblem",6,12,"L","C",1,0,4,8,12,1,1,1,82,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,3,2,"SmallProblem",1,10,"S","C",1,0,6,4,10,1,1,1,5285,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,3,2,"SmallProblem",2,7,"S","I",2,1,2,5,8,1,2,2,3930,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,3,2,"SmallProblem",3,6,"S","I",2,2,4,2,8,0,2,1,3554,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,3,2,"SmallProblem",4,10,"S","I",2,2,7,3,12,1,2,2,18,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,3,2,"SmallProblem",5,8,"S","C",1,0,5,3,8,0,NA,NA,0,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,3,2,"SmallProblem",6,9,"S","I",2,1,4,5,10,0,2,1,926,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,4,6,"SmallProblem",1,5,"S","C",1,0,2,3,5,1,1,1,1502,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,4,6,"SmallProblem",2,9,"S","C",1,0,3,6,9,1,1,1,4005,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,4,6,"SmallProblem",3,9,"S","C",1,0,2,7,9,1,1,1,2386,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,4,6,"SmallProblem",4,7,"S","I",2,2,3,4,9,1,2,2,4601,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,4,6,"SmallProblem",5,10,"S","I",2,1,8,2,11,0,2,1,4457,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,4,6,"SmallProblem",6,8,"S","C",1,0,6,2,8,1,1,1,3046,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,5,1,"Plus1",1,3,"Plus1","C",1,0,2,1,3,1,1,1,1405,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,5,1,"Plus1",2,5,"Plus1","C",1,0,4,1,5,1,1,1,1624,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,5,1,"Plus1",3,5,"Plus1","I",2,1,4,1,6,1,2,2,2346,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,5,1,"Plus1",4,4,"Plus1","I",2,1,3,1,5,1,2,2,2827,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,5,1,"Plus1",5,8,"Plus1","C",1,0,7,1,8,1,1,1,2215,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,5,1,"Plus1",6,10,"Plus1","I",2,2,9,1,12,1,2,2,3871,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,6,5,"Plus1",1,4,"Plus1","C",1,0,3,1,4,1,1,1,4300,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,6,5,"Plus1",2,9,"Plus1","I",2,2,8,1,11,1,2,2,4520,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,6,5,"Plus1",3,6,"Plus1","I",2,2,5,1,8,1,2,2,2053,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,6,5,"Plus1",4,8,"Plus1","I",2,1,7,1,9,1,2,2,3664,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,6,5,"Plus1",5,9,"Plus1","C",1,0,8,1,9,1,1,1,2448,1,"arithmetic"
"Arithmetic_Run1",41,1,"07-17-2015",11:30:11,6,5,"Plus1",6,7,"Plus1","C",1,0,6,1,7,1,1,1,5156,1,"arithmetic"
"Arithmetic_Run2",41,1,"07-17-2015",11:36:15,1,6,"SmallProblem",1,8,"S","I",2,1,2,6,9,1,2,2,3383,2,"arithmetic"
